Data,Vaga,Nome da Empresa,Tipo de Trabalho,Tipo de Vaga,URL,Cidade,Estado
22/12/2023,Analista de Projetos ,Órigo Energia,Presencial,Efetiva,https://origoenergia.gupy.io/job/eyJqb2JJZCI6NjQ5NDI0Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Campinas,São Paulo
22/12/2023,ANALISTA DE ASSEMBL REGULAMENTO JR,Itaú Unibanco,Presencial,Temporária,https://vemproitau.gupy.io/job/eyJqb2JJZCI6NjQ4OTUyNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Sao Paulo,São Paulo
22/12/2023,Analista de Faturamento ,Data Engenharia,Presencial,Efetiva,https://dataengenharia.gupy.io/job/eyJqb2JJZCI6NjQ5NDIzNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Sarzedo,Minas Gerais
22/12/2023,Analista de Compras (Prezunic) - Rio de Janeiro/RJ 👔🛒,Cencosud Brasil,Presencial,Efetiva,https://cencosudbrasil.gupy.io/job/eyJqb2JJZCI6NjMzMDMyOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
22/12/2023,Analista Contábil I,Grupo Santa Maria,Presencial,Efetiva,https://santamaria.gupy.io/job/eyJqb2JJZCI6NjQzMzgxMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Guarapuava,Paraná
22/12/2023,Analista de Dados,Águas Azuis,Presencial,Efetiva,https://aguasazuis.gupy.io/job/eyJqb2JJZCI6NjQ5NDAyNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São José dos Campos,São Paulo
22/12/2023,Logística - Analista Logístico (Cabo de Santo Agostinho),Ambev,Presencial,Banco de Talentos,https://ambev.gupy.io/job/eyJqb2JJZCI6NjQ5Mzg5MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Cabo de Santo Agostinho,Pernambuco
22/12/2023,Vendas - Analista Financeiro (Cabo de Santo Agostinho),Ambev,Presencial,Banco de Talentos,https://ambev.gupy.io/job/eyJqb2JJZCI6NjQ5Mzg4NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Cabo de Santo Agostinho,Pernambuco
22/12/2023,Analista de Qualidade Fabril I (JUATUBA),Ambev,Presencial,Efetiva,https://ambev.gupy.io/job/eyJqb2JJZCI6NjMxNTcwMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Juatuba,Minas Gerais
22/12/2023,Analista Financeiro,Confidencial,Presencial,Efetiva,https://vagasopen.gupy.io/job/eyJqb2JJZCI6NjQ1ODgzNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,Analista de Novos Negócios - Urbanismo,Melnick,Presencial,Efetiva,https://melnick.gupy.io/job/eyJqb2JJZCI6NjQ5Nzg0NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Porto Alegre,Rio Grande do Sul
22/12/2023,ANALISTA ADMINISTRATIVO JUNIOR,Aegea Saneamento,Presencial,Efetiva,https://aegea.gupy.io/job/eyJqb2JJZCI6NjQ5NzQzMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Manaus,Amazonas
22/12/2023,1 ASSISTENTE/ ANALISTA/ OPERADOR/ CONSULTOR/ EXECUTIVO,CVC Viagens,Presencial,Efetiva,https://passaporte-franquias-cvc.gupy.io/job/eyJqb2JJZCI6NjQ5NzQxMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Cabo de Santo Agostinho,Pernambuco
22/12/2023,Analista Jr Operações Administrativas - Macapá/AP (CÓPIA),White Martins ,Presencial,Efetiva,https://whitemartins.gupy.io/job/eyJqb2JJZCI6NjQ5NzUxMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
22/12/2023,Âmbar Energia -  Analista de Contabilidade Junior,Âmbar Energia,Presencial,Efetiva,https://ambarenergia.gupy.io/job/eyJqb2JJZCI6NjQ5NzM3MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,Analista Financeiro (Crédito e Cobrança) ,Aliare,Presencial,Efetiva,https://aliare.gupy.io/job/eyJqb2JJZCI6NjQ5NzI3OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Goiânia,Goiás
22/12/2023,Analista Fiscal - Três Rios - RJ ,Confidencial,Presencial,Efetiva,https://talentoconfidencial.gupy.io/job/eyJqb2JJZCI6NjQ5NzE4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Três Rios,Rio de Janeiro
22/12/2023,Analista Tributário  (CÓPIA),Assaí Atacadista - O atacadista com mais de 47 anos de tradição! #VemserAssaí ,Presencial,Efetiva,https://assai.gupy.io/job/eyJqb2JJZCI6NjQ5NzIyOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Belo Horizonte,Minas Gerais
22/12/2023, Analista de Compras,Log Lab,Presencial,Entidade legal,https://loglabdigital.gupy.io/job/eyJqb2JJZCI6NjQ5NzIwMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Cuiabá,Mato Grosso
22/12/2023,Analista Suporte Técnico - Rede Acesso,LIGGA,Presencial,Efetiva,https://liggatelecom.gupy.io/job/eyJqb2JJZCI6NjIxMTM3OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Curitiba,Paraná
22/12/2023,ANALISTA DATA CENTER JR,CBC,Presencial,Efetiva,https://vempracbc.gupy.io/job/eyJqb2JJZCI6NjQ2Mzg4Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Ribeirão Pires,São Paulo
22/12/2023,Analista Administrativo - Saúde Ocupacional - Maringá/PR,Cocamar Cooperativa Agroindustrial,Presencial,Efetiva,https://cocamar.gupy.io/job/eyJqb2JJZCI6NjQ5NjkzOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Maringá,Paraná
22/12/2023,Analista Educacional,Salesianos - Inspetoria São João Bosco ,Presencial,Efetiva,https://inspetoriasaojoaobosco.gupy.io/job/eyJqb2JJZCI6NjQ5NjgxMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Belo Horizonte,Minas Gerais
22/12/2023,ANALISTA DE TRANSPORTE JR VESPASIANO,3corações,Presencial,Efetiva,https://3coracoes.gupy.io/job/eyJqb2JJZCI6NjQ5NjQ5OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Vespasiano,Minas Gerais
22/12/2023,Analista de Recursos Humanos - MAX ATACADISTA DE SOROCABA RAPOSO,Grupo Muffato,Presencial,Efetiva,https://grupomuffatovagas.gupy.io/job/eyJqb2JJZCI6NjQ5NjkwMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Sorocaba Sp,...
22/12/2023,Analista de fitossanidade,SLC Agrícola,Presencial,Efetiva,https://slcagricola.gupy.io/job/eyJqb2JJZCI6NjQxOTcyNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Porto Alegre,Rio Grande do Sul
22/12/2023,Analista Comercial - Patrocínios,Norte Marketing,Presencial,Efetiva,https://nortemkt.gupy.io/job/eyJqb2JJZCI6NjAxMjI1MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,Analista de  Performance Operacional,Grupo Fornecedora,Presencial,Efetiva,https://vemserfornecedora.gupy.io/job/eyJqb2JJZCI6NjQ5NjY5NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Fortaleza,Ceará
22/12/2023,Analista Operações Logística | Flexicotton,Viveo,Presencial,Efetiva,https://viveo.gupy.io/job/eyJqb2JJZCI6NjQ5NjcwNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Santo Amaro da Imperatriz,Santa Catarina
22/12/2023,Analista de Recursos Humanos,Colégio Israelita Brasileiro,Presencial,Efetiva,https://vagascolegioisraelita.gupy.io/job/eyJqb2JJZCI6NjQ5NDkxMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Porto Alegre,Rio Grande do Sul
22/12/2023,Analista de Suporte Jr / São Paulo,Grupo Sifra,Presencial,Efetiva,https://gruposifra.gupy.io/job/eyJqb2JJZCI6NjQ5NjM2MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,ANALISTA FINANCEIRO JR - SEGUROS,IBH I – Serviços e Participações S.A.,Presencial,Efetiva,https://seulugarnaibh.gupy.io/job/eyJqb2JJZCI6NjQ5NjM0MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Ribeirão Preto,São Paulo
22/12/2023,2023-090 Analista de Infraestrutura e Suporte Junior,Atech ,Presencial,Efetiva,https://atech.gupy.io/job/eyJqb2JJZCI6NjQ5NjMyMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
22/12/2023,Analista de Desenvolvimento Analítico Jr,Aché Laboratórios Farmacêuticos,Presencial,Efetiva,https://vagasache.gupy.io/job/eyJqb2JJZCI6NjQzNjIzNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,Analista de Testes (Crédito) | Cresol Confederação ,Cresol Oficial,Presencial,Efetiva,https://cresolcarreiras.gupy.io/job/eyJqb2JJZCI6NjI4MjkyNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Florianópolis,Santa Catarina
22/12/2023,Analista Técnico - Projetos ,Melnick,Presencial,Efetiva,https://melnick.gupy.io/job/eyJqb2JJZCI6NjQ5NjA3OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Porto Alegre,Rio Grande do Sul
22/12/2023,ANALISTA PRODUTO JR,CVC Corp,Presencial,Efetiva,https://cvccorp.gupy.io/job/eyJqb2JJZCI6NjQxNDU2NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Santo André,São Paulo
22/12/2023,ANALISTA FISCAL RETIDOS SN - MATRIZ - SÃO PAULO/SP,Roldão Atacadista,Presencial,Efetiva,https://roldao.gupy.io/job/eyJqb2JJZCI6NjQxNTEzMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,Analista de Infraestrutura e Datacenter I Middleware - Sorocaba,Valid,Presencial,Efetiva,https://validcarreiras-tecnologia.gupy.io/job/eyJqb2JJZCI6NjQ5NTY0Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Sorocaba,São Paulo
22/12/2023,Analista Administrativo Júnior - Contagem/MG,LM Mobilidade,Presencial,Efetiva,https://lmvagas.gupy.io/job/eyJqb2JJZCI6NjE5NDkxNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Contagem,Minas Gerais
22/12/2023,Analista Comercial - Chapecó (SC),BMC Hyundai,Presencial,Efetiva,https://bmchyundai.gupy.io/job/eyJqb2JJZCI6NjQ5NTU5Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Chapecó,Santa Catarina
22/12/2023,Analista de Monitoramento NOC ,nommad,Presencial,Efetiva,https://nommad.gupy.io/job/eyJqb2JJZCI6NjQ4Njg4NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,Analista de Administração de Pessoal ,Melnick,Presencial,Efetiva,https://melnick.gupy.io/job/eyJqb2JJZCI6NjQ5NTI2Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Porto Alegre,Rio Grande do Sul
22/12/2023,Analista Administrativo Financeiro I,Atlantica Hospitality International,Presencial,Efetiva,https://vagasahi.gupy.io/job/eyJqb2JJZCI6NjQ5NTM4NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,"Analista de Laboratório Industrial (Catalão, GO)",Araguaia,Presencial,Efetiva,https://araguaia.gupy.io/job/eyJqb2JJZCI6NjM2NjU0Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Catalão,Goiás
22/12/2023,Analista de Cadastro Junior,SPDM/PAIS,Presencial,Efetiva,https://spdmpais.gupy.io/job/eyJqb2JJZCI6NjQ5NTIyMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,Analista de SGI I - Qualidade ,Solar Coca-Cola,Presencial,Temporária,https://solarcocacola.gupy.io/job/eyJqb2JJZCI6NjQ5NTMzNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Benevides,Pará
22/12/2023,Analista Administrativo | Unicred Região dos Vales - Capão da Canoa/RS,UNICRED CENTRAL GERAÇÃO,Presencial,Efetiva,https://unicred.gupy.io/job/eyJqb2JJZCI6NjQ3ODY3Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Capão da Canoa,Rio Grande do Sul
22/12/2023,Pessoa Analista de Projetos (Pereiro - CE),Grupo Brisanet,Presencial,Efetiva,https://brisanet.gupy.io/job/eyJqb2JJZCI6NjI5NjY4NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Pereiro,Ceará
22/12/2023,Analista de RH - Departamento Pessoal,Confidencial,Presencial,Efetiva,https://confidencialr.gupy.io/job/eyJqb2JJZCI6NjQ5NTIxMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Araucária,Paraná
22/12/2023,NV | Analista de Produto I,NV,Presencial,Efetiva,https://bynv.gupy.io/job/eyJqb2JJZCI6NjQzNTg2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Sao Paulo,São Paulo
22/12/2023,ANALISTA DE RH - RECRUTAMENTO E SELEÇÃO  ,Roldão Atacadista,Presencial,Efetiva,https://roldao.gupy.io/job/eyJqb2JJZCI6NjQ5NDk3Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,Analista de Recursos Humanos JR ,Boxer Soldas,Presencial,Efetiva,https://boxer.gupy.io/job/eyJqb2JJZCI6NjQ5NDQyOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Nova Odessa,São Paulo
22/12/2023,ANALISTA DE CONSÓRCIO,Grupo Canopus,Presencial,Efetiva,https://grupocanopus.gupy.io/job/eyJqb2JJZCI6NjQ5NDk2NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Brasília,Distrito Federal
22/12/2023,Analista Financeiro,VEM SER BRASILEIRISSIMA,Presencial,Efetiva,https://vemserbrasileirissimaofc.gupy.io/job/eyJqb2JJZCI6NjQ5NDI5OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Salvador,Bahia
22/12/2023,Pessoa Analista de Projetos Júnior com Inglês Fluente (Presencial em São Paulo/SP),AMcom,Presencial,Efetiva,https://amcom.gupy.io/job/eyJqb2JJZCI6NjQ5MzMzMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,ANALISTA RECURSOS HUMANOS,TELEMONT,Presencial,Efetiva,https://telemont.gupy.io/job/eyJqb2JJZCI6NjQ5Mjg5NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Goiânia,Goiás
22/12/2023,Analista de RH - Departamento Pessoal - São Paulo,Grupo Risotolândia,Presencial,Efetiva,https://gruporisotolandia.gupy.io/job/eyJqb2JJZCI6NjQ5NDcwNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
22/12/2023,13821-Pessoa Administradora de Banco de Dados,GLOBAL HITSS,Presencial,Efetiva,https://globalhitss.gupy.io/job/eyJqb2JJZCI6NjM2NDI2MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,Rio de Janeiro
21/12/2023,E-commerce: Pessoa Analista de Pricing,Wine.com.br,Remoto,Efetiva,https://wine.gupy.io/job/eyJqb2JJZCI6NjQ5MjI4NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
21/12/2023,ANALISTA PEDAGOGICO HISTÓRIA,Bernoulli Educação,Remoto,Efetiva,https://bernoullieducacao.gupy.io/job/eyJqb2JJZCI6NjQ3NzkzMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
21/12/2023,ANALISTA PEDAGOGICO GEOGRAFIA,Bernoulli Educação,Remoto,Efetiva,https://bernoullieducacao.gupy.io/job/eyJqb2JJZCI6NjQ3NzkzMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
21/12/2023,ANALISTA PEDAGOGICO CIÊNCIAS,Bernoulli Educação,Remoto,Efetiva,https://bernoullieducacao.gupy.io/job/eyJqb2JJZCI6NjQ3NzkyOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
21/12/2023,Especialista em Desenvolvimento de Software,Incentivar,Remoto,Entidade legal,https://incentivar.gupy.io/job/eyJqb2JJZCI6NjQ5MDI2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
21/12/2023,Analista de Recursos Humanos (Folha de Pagamento) | Campinas/SP,Grupo Conduzir,Híbrido,Efetiva,https://grupoconduzir.gupy.io/job/eyJqb2JJZCI6NjQ3ODY5MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Campinas,São Paulo
21/12/2023,Analista de Dados ( Pricing) ,GrupoSC Distribuidora de Medicamentos,Híbrido,Efetiva,https://gruposc.gupy.io/job/eyJqb2JJZCI6NjQ3ODY2OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,Analista Financeiro (Contas a Pagar),Ajinomoto do Brasil,Híbrido,Efetiva,https://ajinomotoabr.gupy.io/job/eyJqb2JJZCI6NjMwOTY0Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,ANALISTA CONTÁBIL JR,Vector Business Services,Híbrido,Efetiva,https://vector-unitech.gupy.io/job/eyJqb2JJZCI6NjQyNTkyOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,Analista de Inovação (Desenvolvedor RPA),Light,Híbrido,Efetiva,https://talentoslight.gupy.io/job/eyJqb2JJZCI6NjQ5MzIzMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
21/12/2023,Analista de Processos Comerciais Jr - Rio de Janeiro ,Vibra Energia,Híbrido,Efetiva,https://vibraenergia.gupy.io/job/eyJqb2JJZCI6NjM0MTg2MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
21/12/2023,Analista de FP&A,Cayena,Híbrido,Efetiva,https://vemserpepper.gupy.io/job/eyJqb2JJZCI6NjQ5MjUwMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,Analista de Recursos Humanos Junior | Rescisão ,Riachuelo ,Híbrido,Efetiva,https://riachuelo.gupy.io/job/eyJqb2JJZCI6NjQ5MzAzNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,Analista de Growth Marketing,A2F Terceirização Farma,Híbrido,Entidade legal,https://a2findustria.gupy.io/job/eyJqb2JJZCI6NjQ2ODA4Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Ourinhos,São Paulo
21/12/2023,Analista de Dados | Data Analyst,Grupo Panvel,Híbrido,Associado,https://corporativopanvel.gupy.io/job/eyJqb2JJZCI6NjQ2NTY4Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Eldorado do Sul,Rio Grande do Sul
21/12/2023,Analista de Social Listening & Insights,Ogilvy,Híbrido,Efetiva,https://ogilvy.gupy.io/job/eyJqb2JJZCI6NjQ5MjMxNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,Analista de Marketing ,Qualidados,Híbrido,Efetiva,https://qualidados.gupy.io/job/eyJqb2JJZCI6NjQ5MjExMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Salvador,Bahia
21/12/2023,Analista de RH JR com foco em Benefícios,Confidencial,Híbrido,Efetiva,https://confidencialconsultoria2022.gupy.io/job/eyJqb2JJZCI6NjMxNTc0Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,Analista de Arquitetura de Dados Jr ,Light,Híbrido,Efetiva,https://talentoslight.gupy.io/job/eyJqb2JJZCI6NjQ5MDMyMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
21/12/2023,Analista de Pricing ,Vibra Energia,Híbrido,Efetiva,https://vibraenergia.gupy.io/job/eyJqb2JJZCI6NjQxNDY5Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
21/12/2023,Analista de Trade Marketing Jr | Prazo determinado,Vibra Energia,Híbrido,Efetiva,https://vibraenergia.gupy.io/job/eyJqb2JJZCI6NjMyMDE5NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
21/12/2023,ANALISTA DE SUPORTE COMERCIAL JR - TEMPORÁRIO (RJ),Vibra Energia,Híbrido,Temporária,https://vibraenergia.gupy.io/job/eyJqb2JJZCI6NjQxNDU1OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
21/12/2023,ANALISTA FISCAL JR,Albieri e Associados,Híbrido,Efetiva,https://albierieassociados.gupy.io/job/eyJqb2JJZCI6NjQ4NTE0Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,Analista de Atendimento e Operações ,MaxMilhas,Híbrido,Efetiva,https://maxmilhas.gupy.io/job/eyJqb2JJZCI6NjQ5MDI3MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Belo Horizonte,Minas Gerais
21/12/2023,Pessoa Cientista de Dados Especialista ,Grupo OLX,Híbrido,Associado,https://vemserolxbrasil.gupy.io/job/eyJqb2JJZCI6NjQxNzk1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
21/12/2023,ATENTO ESCALADA - Analista Processos Jr - Unidade SEDE - Híbrido ,Escalada,Híbrido,Efetiva,https://escalada.gupy.io/job/eyJqb2JJZCI6NjQ5MTQ3Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,PESSOA DESENVOLVEDORA C/C++ (Hibrido-SP),Vagas Inmetrics,Híbrido,Efetiva,https://inmetrics.gupy.io/job/eyJqb2JJZCI6NjQ4MTA0Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,Analista de Desenvolvimento Humano Organizacional - Sobral,Grupo Lagoa,Presencial,Efetiva,https://grupolagoa.gupy.io/job/eyJqb2JJZCI6NjQ3NzQzOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Sobral,Ceará
21/12/2023,ANALISTA DESENVOLVEDOR JR,Stefanini Group,Presencial,Efetiva,https://stefanini.gupy.io/job/eyJqb2JJZCI6NjQzNjI1Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Guarulhos,São Paulo
21/12/2023,Analista de Processos,Polirim,Presencial,Efetiva,https://polirim.gupy.io/job/eyJqb2JJZCI6NjQ3Nzg2OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Caxias do Sul,Rio Grande do Sul
21/12/2023,Analista De Digital I - Inteligência De Negócio,Trabalhe Conosco Unimed Goiânia,Presencial,Efetiva,https://unimedgoiania.gupy.io/job/eyJqb2JJZCI6NjIxMTk1NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Goiânia,Goiás
21/12/2023,Analista da Qualidade ,Polirim,Presencial,Efetiva,https://polirim.gupy.io/job/eyJqb2JJZCI6NjQ3NzIwMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Caxias do Sul,Rio Grande do Sul
21/12/2023,Analista Financeiro Jr ,Usina Coruripe,Presencial,Efetiva,https://talentoscoruripe.gupy.io/job/eyJqb2JJZCI6NjQ3NjY2OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Iturama,Minas Gerais
21/12/2023,Estagiário de Desenvolvimento de Software Backend,KRYPTUS,Presencial,Estágio,https://kryptus.gupy.io/job/eyJqb2JJZCI6NjQ3NzI0MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Campinas,São Paulo
21/12/2023,Analista folha de pagamento,Ja Calculei Contabilidade Online,Presencial,Efetiva,https://jacalculei.gupy.io/job/eyJqb2JJZCI6NjQ5MzY0Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/12/2023,Analista de Meio Ambiente ,Solar Coca-Cola,Presencial,Efetiva,https://solarcocacola.gupy.io/job/eyJqb2JJZCI6NjQ5MzY0MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Porto Velho,Rondônia
