job_id,published_date,title,description,career_page_name,type,application_deadline,is_remote_work,city,state,country,job_url,disabilities,workplace_type
6009968,2023-11-21T12:22:34.112Z,ANALISTA DE GESTAO DE PESSOAS JUNIOR (SELEÇÃO),"Desenvolver atividades de recrutamento, seleção e treinamento, organizando e aplicando testes psicológicos e específicos; Realizar entrevistas a fim de identificaras aptidões e capacidade profissional de candidatos; Efetuar necessidades de treinamentose desenvolvimento pessoal; Realizar entrevistas de desligamento e ministrar o programa de integração dos novos colaboradores, afim de assegurar qualitativamente, os recursos humanos, necessários para o cumprimento dos objetivos organizacionais.Responsabilidades e atribuiçõesExecutar atividades de recrutamento e seleção de pessoal, efetuando levantamento de perfil da vaga junto à área requisitante, mapeando as competências, analisando currículo, entrevistando candidatos, aplicando e analisando testes específicos e comportamentais, visando a busca de profissionais capacitados;Divulgar as vagas internas e externas, em sites e empresas de recolocação a custo zero, bem como nos murais existentes na instituição, sempre que não for possível o aproveitamento interno;Realizar levantamento de necessidades de treinamento e desenvolvimento de pessoal, analisando as reais necessidades e propor treinamentos específicos, visando controlar os gastos com treinamentos que não estejam de acordo com os objetivos da Instituição;Dar suporte as unidades da Instituição, nos programas de treinamento internos, providenciando a inscrição, convocação, local, instrutores e material de apoio;Multiplicar e ministrar treinamentos, com o objetivo de atingir um maior número de colaboradores e diminuir os custos com treinamento;Efetuar entrevistas de desligamento e análise posterior dos resultados, a fim de diagnosticar as causas de rotação de pessoal e dar subsídios para as tomadas de decisões da Diretoria;Realizar demais atividades pertinente a função.Requisitos e qualificaçõesEnsino superior em Psicologia;Necessário conhecimento na Técnica de Seleção por competênciaConhecimentos em testes psicológicos;CRP ativo;Desejável experiência na função;Candidato selecionado deverá estar vacinado com todas as doses contra a COVID19, aprovada pela ANVISA, respeitando o plano de vacinação e às recomendações das Autoridades de Saúde;",Unidades de Atendimento Integrado UAI do Município de Uberlândia - SPDM Afiliadas,vacancy_type_effective,2023-11-27T00:00:00.000Z,False,Uberlândia,Minas Gerais,Brasil,https://uais.gupy.io/job/eyJqb2JJZCI6NjAwOTk2OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6009980,2023-11-21T12:21:50.733Z,Analista Comercial - Closer,"A BrandMonitor está crescendo e precisamos de um (a) analista responsável pela apresentação, negociação e fechamento de contratos com novos clientes, reuniões previamente agendadas pela equipe de SDR. Como é fazer parte da BrandMonitor: - Somos uma startup e estamos em constante mudança e evolução;- Ambiente acolhedor para novas ideias;- Esperamos que você nos ajude a melhorar e aprimorar nossos fluxos e processos;- Prezamos pela integração dos departamentos, então você terá contato com toda a empresa;- Home Office com reuniões de alinhamento.Responsabilidades e atribuiçõesComo será seu dia a dia: Condução de apresentações comercias e follow-up até fechamento do contrato;Acompanhamento de KPI's; Analises estratégicas do lead; Habilidade de negociação e análise profunda de novas propostas de parcerias;Habilidade analítica e com visão holística para resolução de problemas;Habilidade de negociação entre diferentes stakeholders com diferentes prioridades. Requisitos: 2 anos de experiencia mínima em vendas B2B Conhecimento prévio de marketing (diferencial). Estrutura montada para Home Office.Requisitos e qualificaçõesPacote Office Avançado; Pipedrive (diferencial). Informações adicionaisRemuneração: Fixo de R$ 3.500,00 + comissão.Modalidade: PJPreferencialmente residir em São Paulo - Capital",BrandMonitor,vacancy_legal_entity,,True,,,Brasil,https://brandmonitor.gupy.io/job/eyJqb2JJZCI6NjAwOTk4MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,remote
6009924,2023-11-21T12:17:27.962Z,Analista de BI Sênior (ODI) - Vaga Temporária,"A JDC tech &amp; People está em busca de um Analista de BI Sênior (ODI)!Conectar pessoas, tecnologias e necessidades das empresas é o desafio que nos move, proporcionando a melhor experiência de trabalho e conhecimento através da tecnologia, aproximando pessoas e empresas.Construímos relações baseadas no respeito e transparência, investindo em práticas que criam e reforçam um ambiente acolhedor, no qual todos trabalham com autonomia e responsabilidade.Vem ser #TeamJDC!Responsabilidades e atribuiçõesRealizará analises junto a área demandante (entender o processo e o fluxo de dados);Participará da solução técnica;Desenhará o modelo de dados; Desenvolvimento de processos de carga utilizando GLUE, Python, Terraform, Lambda, Kafka e ODI;Requisitos e qualificaçõesRequisitos:Perfil analítico/ Visão do todo;Conhecimento AWS;Glue;Python;Js;Lambda;Terraform para extração e carga dos dados no Datalake (Camada landzone, Raw); eSólidos conhecimentos de ODI para construção de processos de carga dentro do DW Teradata (Stage, Relacional, Dimensional, View);Desejáveis:Conhecimentos em PowerBI;Modelagem de Dados; Teradata;Informações adicionaisVantagens e benefícios de fazer parte do #teamJDC:🏠 Vaga 100% home office;🍛 Vale alimentação e/ou refeição no cartão Flash, valor 28,50 por dia;🩺 Plano de saúde SulAmérica;🦷 Plano odontológico SulAmérica;🎓Programa de Educação Continuada, com auxílio em graduação, pós-graduação, certificação, treinamentos, eventos, workshops;🏆 Programa Indique e Ganhe: indicando aquele (a) profissional fera, caso ele seja contratado, você é reconhecido por isso;📚 Parceria com faculdades, como Estácio e PUC;🌳 Ticket Verde;💪TOTALPASS (descontos em planos de academia);🚙 Desconto no aluguél de carros da Movida;🌻 Desconto na sessão de psicoterapia;⛱️ Parceria com Sesc;⛑️ Seguro de vida em grupo;⌚️ Carga horária de 40h semanais;🧸 Licença Maternidade estendida;💻 Alugamos o seu notebook por 200,00 reais ou enviamos a máquina para a sua casa;💰 PLR;",JDC Tech,vacancy_type_temporary,,True,,,Brasil,https://jdctech.gupy.io/job/eyJqb2JJZCI6NjAwOTkyNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,remote
6008121,2023-11-21T12:10:46.347Z,Analista de Governança Corporativa Júnior,"Nós sabemos bem o que desejamos: procuramos uma pessoa capaz de atuar no time de Governança Corporativa, direcionando e monitorando as práticas de governança em prol da maximização do valor organizacional.Se você atende aos requisitos para atuar como Analista de Governança Corporativa Júnior e também se conecta com nossa identidade, então vamos nessa. Queremos conhecer você e as possibilidades de atuarmos juntos na construção do futuro.  Somos uma empresa brasileira líder em tecnologia de identificação de pessoas e certificação de processos. Com clientes e operações em 15 estados, nossas soluções fazem parte do dia a dia de milhares de brasileiros.A VSOFT é um lugar propício para você que deseja impulsionar a sua carreira e gosta de desafios, e esse pode ser o seu momento de brilhar. Buscamos crescimento, para isso precisaremos contar com as pessoas certas, juntas, construindo soluções únicas, como você. Responsabilidades e atribuições Identificar, mapear e documentar os processos, com vistas a garantir a mitigação dos riscos organizacionais e eficiência organizacional;Estabelecer padrões para a criação, revisão e aprovação de documentos;Promover o treinamento e a conscientização entre os funcionários sobre a importância da gestão de processos e riscos; Apoiar os responsáveis dos processos na implementação dos controles internos; Gerir o sistema de controle de versões para documentos e processos, garantindo a rastreabilidade das alterações;Monitorar a eficácia dos controles internos e identificar mudanças nos riscos ao longo do tempo;Estabelecer métricas que possibilitam avaliar o nível de maturidade em gestão por processos e riscos;Estabelecer medidas e canais efetivos de comunicação para relatar, discutir e tratar os riscos emergentes; Realizar auditorias que avaliem tanto a conformidade dos documentos quanto a eficácia dos processos e mitigação de riscos.Requisitos e qualificações Conhecimento em métodos e ferramentas preditivas e ágeis para gestão estratégica; Conhecimento nas normas ISO 9001:2015, ISO 19001:2018; ISO 31004:2015 e ISO 27001:2005; Conhecimentos avançados em notação BPMN e software de mapeamento/modelagem de processos;Conhecimentos em Pacote Office e Google Docs.Informações adicionais",Vsoft,vacancy_type_effective,,False,João Pessoa,Paraíba,Brasil,https://vsoft.gupy.io/job/eyJqb2JJZCI6NjAwODEyMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid
6009887,2023-11-21T12:10:09.261Z,Analista de Sucesso do Cliente,"Estamos procurando uma pessoa para atuar no nosso time de vendas com experiência comprovada para desenvolver estratégias, gerenciar processos de vendas e construir relacionamentos de longo prazo com os clientes. A pessoa candidata ideal terá excelentes habilidades de comunicação e relacionamento, capacidade de desenvolver estratégias eficazes de vendas, conhecimentos em A Younner é uma empresa de inovação digital. Nós criamos e construímos experiências digitais. Estamos expandindo nossa equipe e buscando profissionais qualificados com paixão por aprender e crescer.Responsabilidades e atribuiçõesRealizar reuniões de sucesso;Gerenciar, integrar e acompanhar ferramentas de e-mail, com a ferramenta de gestão de clientesCriar e melhorar processos de retenção e expansão de clientes;Realizar pesquisa de satisfação e engajamento;Acompanhar resultados de CSAT e NPSGarantir a entrega do serviço de sucesso;Controle de qualidade do atendimento.Requisitos e qualificaçõesEntender a demanda do cliente de acordo com os chamados recebidos.Auxiliar e orientar o time de gerenciamentoDesenvolver documentações e procedimentos mapeados para resolução de problemas;Garantir o cumprimento dos requisitos dos clientes (SLA / nível de serviço);Abertura de tickets com fornecedores para resolução e investigação de problemas;Informações adicionais",Younner™,vacancy_legal_entity,,False,Porto Alegre,Rio Grande do Sul,Brasil,https://yotalent.gupy.io/job/eyJqb2JJZCI6NjAwOTg4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid
6009803,2023-11-21T12:07:54.471Z,Analista Administrativo,"Analisar e elaborar relatórios para controles de despesas administrativas, custos periódicos e sazonais, e de acompanhamento e organização da área. Participar da implementação e revisão de procedimentos da área. Apoiar o processo de redução de custos, junto com a gestão.Responsabilidades e atribuiçõesPesquisar e propor alternativas para redução de custos com material de uso e consumo, considerando melhor custo/benefício;Acompanhar os vencimentos dos contratos firmados com fornecedores de serviços críticos e sinalizar para a Gestão realizar as devidas renovações;Conferir e regularizar cadastros de fornecedores de materiais de escritório, limpeza e higiene e prestadores de serviços, no Sistema Integrado da empresa e no arquivo físico;Solicitar orçamentos de materiais de escritório, higiene, copa e limpeza, aos fornecedores e negociar preços e prazos;Encaminhar orçamentos para aprovação da Gestão, via sistema, bem como efetivar as compras de materiais aprovadas, seja por meio digital ou presencialmente;Enviar Notas Fiscais e boletos, para programação de pagamento junto a área Financeira, dos materiais sob sua responsabilidade;Providenciar devolução (física e sistêmica) de materiais fora das especificações solicitadas, incorretos ou danificados, aos fornecedores;Elaborar e apresentar relatórios administrativos de: compras de materiais de uso e consumo.Requisitos e qualificações Requisitos:Graduação completa em Administração ou áreas afins;Pacote Office avançado, especialmente Excel;Experiência mínima de 2 anos na função;Experiência com processos de compras.Diferencial:Desejável Pós-Graduação em andamento. Habilidades:Sistemas tecnológicosFacilidade com trabalhos minuciososInformações adicionaisRegime de trabalho: CLT.Jornada de trabalho: segunda a quinta de 8h as 18h / sexta de 8h as 17h.Benefícios: Vale Transporte + Auxílio Alimentação/Refeição + Plano de Saúde  + Empréstimo Consignado.Vaga inclusiva: também disponível para PCD - Pessoa com Deficiência.",Medicicor,vacancy_type_effective,2023-11-22T00:00:00.000Z,False,Salvador,Bahia,Brasil,https://medicicor.gupy.io/job/eyJqb2JJZCI6NjAwOTgwMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6009820,2023-11-21T12:05:25.661Z,ANALISTA ADMINISTRATIVO,"Somos movidos por grandes desafios e buscamos pessoas como você, que goste de aprender constantemente, que seja adaptável à mudanças, que sonhe grande e que queira fazer parte de algo muito maior.Desde já agradecemos o seu interesse em fazer parte do nosso time, saiba que é satisfatório ver pessoas INCRIVEIS com vontade de crescer conosco.Acreditamos em você e no seu trabalho.Somos o Grupo Mateus. Nosso jeito de ser está no coração!Responsabilidades e atribuiçõesAcompanhamento operacional das lojas franquiadas;Realizar estudo de indicadores dentro da logística e gestão de estoque;Elaborar relatórios sobre a operação à coordenação e gerência da unidade, afim de apoiar a tomada decisão;Planejamento e controle de produção;Participar de reunião gerencial e outras atividade relacionada ao cargo.Requisitos e qualificaçõesDesejável Ensino Superior Completo ou Cursando em Engenharia de Produção, Administração ou áreas afins;Pacote Office Intermediário;Excel Intermediário;Conhecimentos em ferramentas de planejamento e controle.Informações adicionaisExperiência na área logística será diferencial;Possui veículo próprio;Possuir CNH AB.",Grupo Mateus,vacancy_type_effective,,False,Teresina,Piauí,Brasil,https://grupomateus.gupy.io/job/eyJqb2JJZCI6NjAwOTgyMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
5882182,2023-11-21T12:00:53.338Z,Analista de Planejamento Omnichannel,"No Grupo Elfa, somos apaixonados pelo que fazemos. Acreditamos que desta maneira nos realizamos, contagiamos e motivamos todos que se relacionam conosco. Sonhamos alto. Aqui, temos paixão pelo desenvolvimento das pessoas, buscamos modelos de negócio diferenciados que nos permitam crescer e evoluir juntos, somos determinados em garantir um futuro sempre através da excelência e inovação produtiva nos dias de hoje. Acreditamos que a ética e a integridade são bases fundamentais para uma empresa duradoura e queremos contribuir na construção de uma sociedade melhor.Responsabilidades e atribuiçõesConstrução e gestão de campanhas de comunicação direcionadas a força de venda;Realizar análise e apresentação de relatórios estatísticos de tráfego de ligações e canais digitais;Gerenciamento de campanhas ativas e receptivas;Acompanhamento de resultados das filiais, report diário e semanal e acompanhamento de incidentes sistêmicos;Controle dos problemas técnicos na plataforma Omnichannel, apoio aos gerentes, coordenação e supervisor das áreas de negócios;Gerar indicadores para melhorar performance dos resultados e elaboração de relatórios gerenciais e suporte na tomada de decisão.Requisitos e qualificaçõesGraduação completa em áreas correlatas;Experiência com plataformas de atendimento Omnichannel;Experiência com estratégias de comunicação e atendimento que visem manter uma padronização nos pontos de contato com o consumidor;Pacote Office Intermediário (Word, Excel e Power Point);Habilidade de comunicação para atendimento ao cliente;Habilidade com interpretação de dados de varios canais; Experiência com comunicação com a equipe, de forma oral e escrita, técnica e não técnica;Perfil curioso e investigativo que gosta de colaborar na construção de soluções de problemas.Informações adicionaisFácil acesso ao Itaim Bibi - São Paulo/SP.",Grupo Elfa,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://grupoelfa.gupy.io/job/eyJqb2JJZCI6NTg4MjE4Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
5939389,2023-11-21T11:58:16.381Z,ANALISTA DE REDES N2,"Estamos à procura de um ANALISTA DE REDES N2 para levantar melhorias e garantir o sucesso do negócio. Se você é um profissional atencioso, que possui capacidade analítica, organização, criatividade, e busca melhoria contínua em tudo que faz, a Alloha é o seu lugar! Nosso time é formado por #GentedeFibra, que tem o propósito de proporcionar acesso à internet de qualidade para todos. Vamos adorar te conhecer!Responsabilidades e atribuiçõesRealizar o atendimento dos chamados de suporte técnico e apoio ao técnico de campo;Analisar circuito IP, clientes dedicados, links via rádio;Realizar configuração de IP’s, VLAN, migrações de circuitos;Realizar testes junto ao cliente isolando rede garantindo a conectividade e satisfação do cliente;Analisar logicamente o circuito do cliente afim de verificar falhas lógicas e realizar a correção. Se necessário acionar as equipes de NOC/NOC SE/ Transmissão;Registrar nos sistemas as tratativas realizadas para acompanhamento dos chamados;Atualização das facilidades do cliente no sistema (Atrix e OfficeTrack);Configuração de serviços L2 (Switch, VLAN, QoS);Configuração de serviços L3 (Roteamento BGP e IBGP, gateway e rotas estáticas);Atualização de ativos no monitoramento.Requisitos e qualificaçõesCurso técnico em telecomunicações (desejável)Ensino Superior completoConhecimento de equipamento (roteadores / Switches);Configuração de endereçamento IP e discador PPPoE;Manusear as ferramentas para teste de ping, traceroute.;Configuração de roteadores (WIFI);Noção dos serviços em que ativamos no cliente (Dados, Internet, etc);Desejável:Conhecimento ou certificação Mikrotik;Conhecimento ou certificação Cisco;Conhecimento e experiência com câmeras IPConhecimento e experiência com Wifi/UnifiConhecimento em Zabbix e GrafanaInformações adicionaisVale-Transporte;Seguro de Vida em Grupo;Vale alimentação ou Refeição;Plano de Saúde Plano Odontológico;",Alloha Fibra,vacancy_type_effective,,False,Fortaleza,Ceará,Brasil,https://allohafibra.gupy.io/job/eyJqb2JJZCI6NTkzOTM4OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6002849,2023-11-21T11:54:15.546Z,Analista de Marketing II - Eventos ,"A Agis valoriza e promove uma cultura diversa e inclusiva.Consideramos pessoas com deficiência em todos as nossas oportunidades! Se você também é apaixonado pelo que faz, venha conhecer o desafio que a Agis está te oferecendo!Fundada em 1992, a AGIS é uma das principais distribuidoras de TI do país.Com mais de 280 colaboradores e quase 6 mil clientes ativos por trimestre, a AGIS atende mais de 10 mil canais ao longo do ano.A AGIS tem como pontos fortes o vasto portfólio com mais de 60 parceiros, um relacionamento estreito com seus clientes, além do compromisso de atuar sempre via canais.Responsabilidades e atribuiçõesSuas atividades serão: Planejamento, apresentação e execução, do início ao fim, de diversos formatos de eventos (online e presencial) de forma ágil e estratégica, refletindo uma abordagem focada no objetivo proposto e comprometida com as expectativas dos clientes interno/externo; Realizar eventos próprios e eventos de terceiros (fabricantes e/ou feiras/exposições); Realizar orçamentos, contratar e orientar fornecedores durante a realização dos eventos; Construir apresentações para captação de patrocínio bem como comprovações dos eventos executados. Cumprimento de agenda e calendários; Experiência em eventos é fundamental. Experiência em eventos B2B será um diferencial. Requisitos e qualificaçõesEnsino superior concluído: Marketing, Publicidade e Propaganda ou outras correlatas; Domínio do Pacote Office;Disponibilidade para viagens; Habilidade de comunicação interpessoal; Habilidade de comunicação oral e escrita; Habilidade de negociação e gerenciamento de orçamentos; Alta capacidade organizacional e de cumprimento de prazos; Atenção aos detalhes e foco no resultado;Informações adicionaisAssistência Médica;Day off no aniversário;Gympass;Estacionamento;Período amamentação estendido: 1 hora por dia até filho completar 8 meses;Seguro de Vida;Vale Refeição/Alimentação;Vale Transporte;PLR (Participação nos Lucros e Resultados): De acordo com o atingimento dos resultados definidos.",Agis Distribuição,vacancy_type_effective,,False,Campinas,São Paulo,Brasil,https://vagasagis.gupy.io/job/eyJqb2JJZCI6NjAwMjg0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
